[0m[[0minfo[0m] [0mLoading project definition from /cac/u02/owenh/parellel/proj/server/project[0m
[0m[[0minfo[0m] [0mSet current project to misty (in build file:/cac/u02/owenh/parellel/proj/server/)[0m
[0m[[0minfo[0m] [0mRunning misty.client [0m
4,flat,0.05,0,10.0,40,40,0.219,0.341,0.472,0.000
4,flat,0.05,4,10.0,76,76,0.432,0.876,1.395,0.053
4,flat,0.05,8,10.0,83,83,1.045,1.645,2.381,0.108
4,flat,0.05,12,10.0,165,165,0.384,0.666,1.195,0.133
4,flat,0.05,16,10.0,134,134,0.320,1.504,3.243,0.157
4,flat,0.05,20,10.0,183,183,0.378,0.947,2.708,0.213
4,flat,0.05,24,10.0,222,222,0.577,1.019,2.039,0.198
4,flat,0.05,28,10.0,202,205,0.784,1.475,2.851,0.238
4,flat,0.05,32,10.0,242,242,1.139,1.781,2.488,0.285
4,flat,0.05,36,10.0,250,252,0.774,1.920,3.795,0.288
4,flat,0.05,40,10.0,250,250,2.150,2.691,3.513,0.440
4,flat,0.05,44,10.0,257,257,2.473,2.983,4.499,0.553
4,flat,0.05,48,10.0,273,276,1.723,2.807,5.304,0.410
4,flat,0.05,52,10.0,277,277,2.432,3.424,5.568,0.693
4,flat,0.05,56,10.0,273,280,2.566,3.308,5.826,0.700
4,flat,0.05,60,10.0,298,300,2.322,3.701,6.645,0.812
4,flat,0.05,64,10.0,292,319,1.736,2.786,5.276,0.421
4,flat,0.05,68,10.0,296,305,2.334,3.779,8.911,0.777
4,flat,0.05,72,10.0,277,838,2.435,5.055,9.826,0.744
4,flat,0.05,76,10.0,290,307,2.815,5.793,10.034,0.841
4,flat,0.05,80,10.0,294,329,2.336,3.858,8.210,0.816
4,flat,0.05,84,10.0,310,374,2.331,3.138,5.082,0.526
4,flat,0.05,88,10.0,314,343,2.941,6.532,10.836,1.156
4,flat,0.05,92,10.0,316,360,2.584,6.081,12.891,1.218
4,flat,0.05,96,10.0,324,356,3.605,6.739,12.015,1.099
4,flat,0.05,100,10.0,342,1529,2.829,7.392,12.853,1.208
