[0m[[0minfo[0m] [0mLoading project definition from /cac/u02/owenh/parellel/proj/server/project[0m
[0m[[0minfo[0m] [0mSet current project to misty (in build file:/cac/u02/owenh/parellel/proj/server/)[0m
[0m[[0minfo[0m] [0mRunning misty.client [0m
2,flat,0.05,0,10.0,36,36,0.189,0.305,0.449,0.000
2,flat,0.05,4,10.0,91,91,0.305,0.513,0.778,0.077
2,flat,0.05,8,10.0,105,105,0.707,1.201,1.856,0.124
2,flat,0.05,12,10.0,106,106,1.329,1.857,2.634,0.189
2,flat,0.05,16,10.0,121,121,1.709,2.424,3.208,0.347
2,flat,0.05,20,10.0,120,121,1.916,2.414,3.909,0.475
2,flat,0.05,24,10.0,130,130,2.285,3.352,5.361,0.462
2,flat,0.05,28,10.0,141,142,2.221,3.493,7.058,0.695
2,flat,0.05,32,10.0,149,151,2.256,4.178,7.349,0.785
2,flat,0.05,36,10.0,157,165,2.629,4.303,7.352,0.529
2,flat,0.05,40,10.0,163,171,2.566,5.616,10.756,1.025
2,flat,0.05,44,10.0,166,181,2.429,6.150,10.963,0.982
2,flat,0.05,48,10.0,164,183,2.640,5.797,12.469,0.927
2,flat,0.05,52,10.0,143,194,2.352,3.130,5.506,0.510
2,flat,0.05,56,10.0,178,205,2.791,7.337,14.221,1.191
2,flat,0.05,60,10.0,180,223,2.671,6.608,13.510,1.156
2,flat,0.05,64,10.0,188,224,2.663,8.363,14.782,1.074
2,flat,0.05,68,10.0,185,245,3.716,8.438,15.940,1.254
2,flat,0.05,72,10.0,164,232,2.737,6.059,11.515,0.884
2,flat,0.05,76,10.0,180,261,2.847,8.345,15.113,1.383
2,flat,0.05,80,10.0,185,304,2.533,11.262,17.555,1.481
2,flat,0.05,84,10.0,191,272,3.122,11.267,16.364,1.466
2,flat,0.05,88,10.0,184,285,3.261,8.145,14.795,1.391
2,flat,0.05,92,10.0,174,284,2.837,8.092,14.425,1.224
2,flat,0.05,96,10.0,194,403,2.569,8.962,16.178,1.459
2,flat,0.05,100,10.0,213,350,2.254,10.560,17.030,1.587
